"Plot Title: 20160424_-_1.5_m_-_Bethel"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 20160424, SEN S/N: 20160424, LBL: Degrees Celsius)","Intensity, lum/ft² (LGR S/N: 20160424, SEN S/N: 20160424)","Coupler Attached (LGR S/N: 20160424)","Stopped (LGR S/N: 20160424)","End Of File (LGR S/N: 20160424)"
2076,05/24/24 11:00:00 PM,25.513,0.0,,,
2077,05/25/24 12:00:00 AM,25.513,0.0,,,
2078,05/25/24 01:00:00 AM,25.513,0.0,,,
2079,05/25/24 02:00:00 AM,25.513,0.0,,,
2080,05/25/24 03:00:00 AM,25.513,0.0,,,
2081,05/25/24 04:00:00 AM,25.416,0.0,,,
2082,05/25/24 05:00:00 AM,25.513,0.0,,,
2083,05/25/24 06:00:00 AM,25.319,0.0,,,
2084,05/25/24 07:00:00 AM,25.222,3.0,,,
2085,05/25/24 08:00:00 AM,25.125,8.0,,,
2086,05/25/24 09:00:00 AM,25.125,15.0,,,
2087,05/25/24 10:00:00 AM,25.222,25.0,,,
2088,05/25/24 11:00:00 AM,25.416,28.0,,,
2089,05/25/24 12:00:00 PM,25.513,33.0,,,
2090,05/25/24 01:00:00 PM,25.708,35.0,,,
2091,05/25/24 02:00:00 PM,25.708,33.0,,,
2092,05/25/24 03:00:00 PM,25.805,31.0,,,
2093,05/25/24 04:00:00 PM,25.805,27.0,,,
2094,05/25/24 05:00:00 PM,25.805,17.0,,,
2095,05/25/24 06:00:00 PM,25.708,12.0,,,
2096,05/25/24 07:00:00 PM,25.610,5.0,,,
2097,05/25/24 08:00:00 PM,25.610,0.0,,,
2098,05/25/24 09:00:00 PM,25.610,0.0,,,
2099,05/25/24 10:00:00 PM,25.610,0.0,,,
2100,05/25/24 11:00:00 PM,25.610,0.0,,,
2101,05/26/24 12:00:00 AM,25.610,0.0,,,
2102,05/26/24 01:00:00 AM,25.708,0.0,,,
2103,05/26/24 02:00:00 AM,26.097,0.0,,,
2104,05/26/24 03:00:00 AM,25.513,0.0,,,
2105,05/26/24 04:00:00 AM,25.610,0.0,,,
2106,05/26/24 05:00:00 AM,25.610,0.0,,,
2107,05/26/24 06:00:00 AM,25.416,0.0,,,
2108,05/26/24 07:00:00 AM,25.513,0.0,,,
2109,05/26/24 08:00:00 AM,25.222,1.0,,,
2110,05/26/24 09:00:00 AM,25.222,8.0,,,
2111,05/26/24 10:00:00 AM,25.222,29.0,,,
2112,05/26/24 11:00:00 AM,25.319,40.0,,,
2113,05/26/24 12:00:00 PM,25.319,12.0,,,
2114,05/26/24 01:00:00 PM,25.513,39.0,,,
2115,05/26/24 02:00:00 PM,25.610,45.0,,,
2116,05/26/24 03:00:00 PM,25.513,38.0,,,
2117,05/26/24 04:00:00 PM,25.610,28.0,,,
2118,05/26/24 05:00:00 PM,25.513,20.0,,,
2119,05/26/24 06:00:00 PM,25.513,20.0,,,
2120,05/26/24 07:00:00 PM,25.513,0.0,,,
2121,05/26/24 08:00:00 PM,25.416,0.0,,,
2122,05/26/24 09:00:00 PM,25.513,0.0,,,
2123,05/26/24 10:00:00 PM,25.416,0.0,,,
2124,05/26/24 11:00:00 PM,25.513,0.0,,,
2125,05/27/24 12:00:00 AM,25.416,0.0,,,
2126,05/27/24 01:00:00 AM,25.513,0.0,,,
2127,05/27/24 02:00:00 AM,25.416,0.0,,,
2128,05/27/24 03:00:00 AM,25.513,0.0,,,
2129,05/27/24 04:00:00 AM,25.513,0.0,,,
2130,05/27/24 05:00:00 AM,25.416,0.0,,,
2131,05/27/24 06:00:00 AM,25.416,0.0,,,
2132,05/27/24 07:00:00 AM,25.513,2.0,,,
2133,05/27/24 08:00:00 AM,25.416,8.0,,,
2134,05/27/24 09:00:00 AM,25.416,14.0,,,
2135,05/27/24 10:00:00 AM,25.610,20.0,,,
2136,05/27/24 11:00:00 AM,25.610,26.0,,,
2137,05/27/24 12:00:00 PM,25.610,31.0,,,
2138,05/27/24 01:00:00 PM,25.708,33.0,,,
2139,05/27/24 02:00:00 PM,25.805,35.0,,,
2140,05/27/24 03:00:00 PM,26.000,41.0,,,
2141,05/27/24 04:00:00 PM,25.902,37.0,,,
2142,05/27/24 05:00:00 PM,25.805,25.0,,,
2143,05/27/24 06:00:00 PM,26.000,14.0,,,
2144,05/27/24 07:00:00 PM,25.708,8.0,,,
2145,05/27/24 08:00:00 PM,25.902,0.0,,,
2146,05/27/24 09:00:00 PM,25.805,0.0,,,
2147,05/27/24 10:00:00 PM,25.902,0.0,,,
2148,05/27/24 11:00:00 PM,25.805,0.0,,,
2149,05/28/24 12:00:00 AM,25.805,0.0,,,
2150,05/28/24 01:00:00 AM,25.708,0.0,,,
2151,05/28/24 02:00:00 AM,25.805,0.0,,,
2152,05/28/24 03:00:00 AM,25.805,0.0,,,
2153,05/28/24 04:00:00 AM,25.708,0.0,,,
2154,05/28/24 05:00:00 AM,25.708,0.0,,,
2155,05/28/24 06:00:00 AM,25.805,0.0,,,
2156,05/28/24 07:00:00 AM,25.610,3.0,,,
2157,05/28/24 08:00:00 AM,25.513,11.0,,,
2158,05/28/24 09:00:00 AM,25.513,22.0,,,
2159,05/28/24 10:00:00 AM,25.610,28.0,,,
2160,05/28/24 11:00:00 AM,25.805,29.0,,,
2161,05/28/24 12:00:00 PM,25.805,32.0,,,
2162,05/28/24 01:00:00 PM,25.902,34.0,,,
2163,05/28/24 02:00:00 PM,26.000,32.0,,,
2164,05/28/24 03:00:00 PM,26.000,34.0,,,
2165,05/28/24 04:00:00 PM,26.097,27.0,,,
2166,05/28/24 05:00:00 PM,26.000,19.0,,,
2167,05/28/24 06:00:00 PM,26.000,12.0,,,
2168,05/28/24 07:00:00 PM,26.097,7.0,,,
2169,05/28/24 08:00:00 PM,26.000,0.0,,,
2170,05/28/24 09:00:00 PM,25.902,0.0,,,
2171,05/28/24 10:00:00 PM,26.000,0.0,,,
2172,05/28/24 11:00:00 PM,25.902,0.0,,,
2173,05/29/24 12:00:00 AM,25.902,0.0,,,
2174,05/29/24 01:00:00 AM,25.902,0.0,,,
2175,05/29/24 02:00:00 AM,25.902,0.0,,,
2176,05/29/24 03:00:00 AM,25.902,0.0,,,
2177,05/29/24 04:00:00 AM,25.902,0.0,,,
2178,05/29/24 05:00:00 AM,25.902,0.0,,,
2179,05/29/24 06:00:00 AM,25.902,0.0,,,
2180,05/29/24 07:00:00 AM,25.708,2.0,,,
2181,05/29/24 08:00:00 AM,25.610,9.0,,,
2182,05/29/24 09:00:00 AM,25.610,12.0,,,
2183,05/29/24 10:00:00 AM,25.805,21.0,,,
2184,05/29/24 11:00:00 AM,25.902,32.0,,,
2185,05/29/24 12:00:00 PM,26.000,31.0,,,
2186,05/29/24 01:00:00 PM,26.097,34.0,,,
2187,05/29/24 02:00:00 PM,26.000,42.0,,,
2188,05/29/24 03:00:00 PM,26.097,41.0,,,
2189,05/29/24 04:00:00 PM,26.097,35.0,,,
2190,05/29/24 05:00:00 PM,26.195,27.0,,,
2191,05/29/24 06:00:00 PM,26.195,16.0,,,
2192,05/29/24 07:00:00 PM,26.195,7.0,,,
2193,05/29/24 08:00:00 PM,26.097,0.0,,,
2194,05/29/24 09:00:00 PM,26.000,0.0,,,
2195,05/29/24 10:00:00 PM,26.000,0.0,,,
2196,05/29/24 11:00:00 PM,26.000,0.0,,,
2197,05/30/24 12:00:00 AM,26.097,0.0,,,
2198,05/30/24 01:00:00 AM,26.000,0.0,,,
2199,05/30/24 02:00:00 AM,26.000,0.0,,,
2200,05/30/24 03:00:00 AM,26.000,0.0,,,
2201,05/30/24 04:00:00 AM,26.000,0.0,,,
2202,05/30/24 05:00:00 AM,25.902,0.0,,,
2203,05/30/24 06:00:00 AM,25.902,0.0,,,
2204,05/30/24 07:00:00 AM,25.805,1.0,,,
2205,05/30/24 08:00:00 AM,25.610,12.0,,,
2206,05/30/24 09:00:00 AM,25.610,6.0,,,
2207,05/30/24 10:00:00 AM,25.610,26.0,,,
2208,05/30/24 11:00:00 AM,25.708,34.0,,,
2209,05/30/24 12:00:00 PM,25.902,33.0,,,
2210,05/30/24 01:00:00 PM,25.902,21.0,,,
2211,05/30/24 02:00:00 PM,26.195,36.0,,,
2212,05/30/24 03:00:00 PM,26.195,35.0,,,
2213,05/30/24 04:00:00 PM,26.195,20.0,,,
2214,05/30/24 05:00:00 PM,26.000,19.0,,,
2215,05/30/24 06:00:00 PM,26.097,10.0,,,
2216,05/30/24 07:00:00 PM,26.097,3.0,,,
2217,05/30/24 08:00:00 PM,26.195,0.0,,,
2218,05/30/24 09:00:00 PM,26.000,0.0,,,
2219,05/30/24 10:00:00 PM,26.097,0.0,,,
2220,05/30/24 11:00:00 PM,26.097,0.0,,,
2221,05/31/24 12:00:00 AM,26.097,0.0,,,
2222,05/31/24 01:00:00 AM,26.097,0.0,,,
2223,05/31/24 02:00:00 AM,26.000,0.0,,,
2224,05/31/24 03:00:00 AM,26.000,0.0,,,
2225,05/31/24 04:00:00 AM,26.000,0.0,,,
2226,05/31/24 05:00:00 AM,26.000,0.0,,,
2227,05/31/24 06:00:00 AM,25.902,0.0,,,
2228,05/31/24 07:00:00 AM,25.805,2.0,,,
2229,05/31/24 08:00:00 AM,25.708,6.0,,,
2230,05/31/24 09:00:00 AM,25.708,10.0,,,
2231,05/31/24 10:00:00 AM,25.708,29.0,,,
2232,05/31/24 11:00:00 AM,25.805,22.0,,,
2233,05/31/24 12:00:00 PM,25.805,23.0,,,
2234,05/31/24 01:00:00 PM,26.097,32.0,,,
2235,05/31/24 02:00:00 PM,26.000,23.0,,,
2236,05/31/24 03:00:00 PM,26.097,18.0,,,
2237,05/31/24 04:00:00 PM,26.097,11.0,,,
2238,05/31/24 05:00:00 PM,26.097,4.0,,,
2239,05/31/24 06:00:00 PM,26.000,1.0,,,
2240,05/31/24 07:00:00 PM,25.902,0.0,,,
2241,05/31/24 08:00:00 PM,26.000,0.0,,,
2242,05/31/24 09:00:00 PM,26.097,0.0,,,
2243,05/31/24 10:00:00 PM,26.000,0.0,,,
2244,05/31/24 11:00:00 PM,25.902,0.0,,,
2245,06/01/24 12:00:00 AM,25.708,0.0,,,
2246,06/01/24 01:00:00 AM,25.610,0.0,,,
2247,06/01/24 02:00:00 AM,25.416,0.0,,,
2248,06/01/24 03:00:00 AM,25.319,0.0,,,
2249,06/01/24 04:00:00 AM,25.319,0.0,,,
2250,06/01/24 05:00:00 AM,25.222,0.0,,,
2251,06/01/24 06:00:00 AM,25.125,0.0,,,
2252,06/01/24 07:00:00 AM,25.028,0.0,,,
2253,06/01/24 08:00:00 AM,24.931,1.0,,,
2254,06/01/24 09:00:00 AM,24.931,0.0,,,
2255,06/01/24 10:00:00 AM,24.835,0.0,,,
2256,06/01/24 11:00:00 AM,24.835,6.0,,,
2257,06/01/24 12:00:00 PM,24.835,12.0,,,
2258,06/01/24 01:00:00 PM,24.931,10.0,,,
2259,06/01/24 02:00:00 PM,25.125,36.0,,,
2260,06/01/24 03:00:00 PM,24.931,30.0,,,
2261,06/01/24 04:00:00 PM,25.028,20.0,,,
2262,06/01/24 05:00:00 PM,25.028,22.0,,,
2263,06/01/24 06:00:00 PM,25.028,8.0,,,
2264,06/01/24 07:00:00 PM,25.125,1.0,,,
2265,06/01/24 08:00:00 PM,25.125,0.0,,,
2266,06/01/24 09:00:00 PM,25.125,0.0,,,
2267,06/01/24 10:00:00 PM,25.028,0.0,,,
2268,06/01/24 11:00:00 PM,25.028,0.0,,,
2269,06/02/24 12:00:00 AM,25.028,0.0,,,
2270,06/02/24 01:00:00 AM,25.028,0.0,,,
2271,06/02/24 02:00:00 AM,25.028,0.0,,,
2272,06/02/24 03:00:00 AM,25.028,0.0,,,
2273,06/02/24 04:00:00 AM,25.028,0.0,,,
2274,06/02/24 05:00:00 AM,25.028,0.0,,,
2275,06/02/24 06:00:00 AM,24.931,0.0,,,
2276,06/02/24 07:00:00 AM,24.931,1.0,,,
2277,06/02/24 08:00:00 AM,24.835,10.0,,,
2278,06/02/24 09:00:00 AM,24.931,15.0,,,
2279,06/02/24 10:00:00 AM,24.931,20.0,,,
2280,06/02/24 11:00:00 AM,25.028,15.0,,,
2281,06/02/24 12:00:00 PM,25.222,31.0,,,
2282,06/02/24 01:00:00 PM,25.125,17.0,,,
2283,06/02/24 02:00:00 PM,25.222,34.0,,,
2284,06/02/24 03:00:00 PM,25.222,30.0,,,
2285,06/02/24 04:00:00 PM,25.222,17.0,,,
2286,06/02/24 05:00:00 PM,25.319,13.0,,,
2287,06/02/24 06:00:00 PM,25.222,10.0,,,
2288,06/02/24 07:00:00 PM,25.222,3.0,,,
2289,06/02/24 08:00:00 PM,25.125,0.0,,,
2290,06/02/24 09:00:00 PM,25.125,0.0,,,
2291,06/02/24 10:00:00 PM,25.125,0.0,,,
2292,06/02/24 11:00:00 PM,25.222,0.0,,,
2293,06/03/24 12:00:00 AM,25.222,0.0,,,
2294,06/03/24 01:00:00 AM,25.125,0.0,,,
2295,06/03/24 02:00:00 AM,25.125,0.0,,,
2296,06/03/24 03:00:00 AM,25.222,0.0,,,
2297,06/03/24 04:00:00 AM,25.125,0.0,,,
2298,06/03/24 05:00:00 AM,25.222,0.0,,,
2299,06/03/24 06:00:00 AM,25.125,0.0,,,
2300,06/03/24 07:00:00 AM,25.222,2.0,,,
2301,06/03/24 08:00:00 AM,25.222,11.0,,,
2302,06/03/24 09:00:00 AM,25.319,20.0,,,
2303,06/03/24 10:00:00 AM,25.416,23.0,,,
2304,06/03/24 11:00:00 AM,25.416,28.0,,,
2305,06/03/24 12:00:00 PM,25.513,19.0,,,
2306,06/03/24 01:00:00 PM,25.610,19.0,,,
2307,06/03/24 02:00:00 PM,25.513,15.0,,,
2308,06/03/24 03:00:00 PM,25.513,7.0,,,
2309,06/03/24 04:00:00 PM,25.805,30.0,,,
2310,06/03/24 05:00:00 PM,25.610,5.0,,,
2311,06/03/24 06:00:00 PM,25.610,4.0,,,
2312,06/03/24 07:00:00 PM,25.708,2.0,,,
2313,06/03/24 08:00:00 PM,25.513,0.0,,,
2314,06/03/24 09:00:00 PM,25.610,0.0,,,
2315,06/03/24 10:00:00 PM,25.610,0.0,,,
2316,06/03/24 11:00:00 PM,25.610,0.0,,,
2317,06/04/24 12:00:00 AM,25.610,0.0,,,
2318,06/04/24 01:00:00 AM,25.513,0.0,,,
2319,06/04/24 02:00:00 AM,25.513,0.0,,,
2320,06/04/24 03:00:00 AM,25.610,0.0,,,
2321,06/04/24 04:00:00 AM,25.610,0.0,,,
2322,06/04/24 05:00:00 AM,25.610,0.0,,,
2323,06/04/24 06:00:00 AM,25.513,0.0,,,
2324,06/04/24 07:00:00 AM,25.513,2.0,,,
2325,06/04/24 08:00:00 AM,25.708,7.0,,,
2326,06/04/24 09:00:00 AM,25.610,1.0,,,
2327,06/04/24 10:00:00 AM,25.708,5.0,,,
2328,06/04/24 11:00:00 AM,25.805,37.0,,,
2329,06/04/24 12:00:00 PM,25.805,17.0,,,
2330,06/04/24 01:00:00 PM,26.000,13.0,,,
2331,06/04/24 02:00:00 PM,26.097,35.0,,,
2332,06/04/24 03:00:00 PM,25.902,18.0,,,
2333,06/04/24 04:00:00 PM,25.902,13.0,,,
2334,06/04/24 05:00:00 PM,25.902,5.0,,,
2335,06/04/24 06:00:00 PM,26.097,7.0,,,
2336,06/04/24 07:00:00 PM,25.902,2.0,,,
2337,06/04/24 08:00:00 PM,26.000,0.0,,,
2338,06/04/24 09:00:00 PM,25.805,0.0,,,
2339,06/04/24 10:00:00 PM,26.000,0.0,,,
2340,06/04/24 11:00:00 PM,25.902,0.0,,,
2341,06/05/24 12:00:00 AM,25.902,0.0,,,
2342,06/05/24 01:00:00 AM,25.902,0.0,,,
2343,06/05/24 02:00:00 AM,25.805,0.0,,,
2344,06/05/24 03:00:00 AM,25.708,0.0,,,
2345,06/05/24 04:00:00 AM,25.513,0.0,,,
2346,06/05/24 05:00:00 AM,25.902,0.0,,,
2347,06/05/24 06:00:00 AM,25.708,0.0,,,
2348,06/05/24 07:00:00 AM,25.610,0.0,,,
2349,06/05/24 08:00:00 AM,25.513,0.0,,,
2350,06/05/24 09:00:00 AM,25.513,6.0,,,
2351,06/05/24 10:00:00 AM,25.708,17.0,,,
2352,06/05/24 11:00:00 AM,25.805,7.0,,,
2353,06/05/24 12:00:00 PM,25.805,23.0,,,
2354,06/05/24 01:00:00 PM,25.902,30.0,,,
2355,06/05/24 02:00:00 PM,26.000,35.0,,,
2356,06/05/24 03:00:00 PM,26.097,32.0,,,
2357,06/05/24 04:00:00 PM,26.195,32.0,,,
2358,06/05/24 05:00:00 PM,26.097,23.0,,,
2359,06/05/24 06:00:00 PM,26.097,16.0,,,
2360,06/05/24 07:00:00 PM,26.097,7.0,,,
2361,06/05/24 08:00:00 PM,26.000,0.0,,,
2362,06/05/24 09:00:00 PM,26.097,0.0,,,
2363,06/05/24 10:00:00 PM,26.097,0.0,,,
2364,06/05/24 11:00:00 PM,26.000,0.0,,,
2365,06/06/24 12:00:00 AM,26.000,0.0,,,
2366,06/06/24 01:00:00 AM,26.097,0.0,,,
2367,06/06/24 02:00:00 AM,26.097,0.0,,,
2368,06/06/24 03:00:00 AM,26.000,0.0,,,
2369,06/06/24 04:00:00 AM,26.000,0.0,,,
2370,06/06/24 05:00:00 AM,26.097,0.0,,,
2371,06/06/24 06:00:00 AM,26.097,0.0,,,
2372,06/06/24 07:00:00 AM,26.097,1.0,,,
2373,06/06/24 08:00:00 AM,26.097,5.0,,,
2374,06/06/24 09:00:00 AM,26.097,9.0,,,
2375,06/06/24 10:00:00 AM,26.000,15.0,,,
2376,06/06/24 11:00:00 AM,26.097,19.0,,,
2377,06/06/24 12:00:00 PM,26.195,23.0,,,
2378,06/06/24 01:00:00 PM,26.390,26.0,,,
2379,06/06/24 02:00:00 PM,26.488,31.0,,,
2380,06/06/24 03:00:00 PM,26.585,35.0,,,
2381,06/06/24 04:00:00 PM,26.488,33.0,,,
2382,06/06/24 05:00:00 PM,26.683,27.0,,,
2383,06/06/24 06:00:00 PM,26.683,16.0,,,
2384,06/06/24 07:00:00 PM,26.683,7.0,,,
2385,06/06/24 08:00:00 PM,26.683,0.0,,,
2386,06/06/24 09:00:00 PM,26.683,0.0,,,
2387,06/06/24 10:00:00 PM,26.683,0.0,,,
2388,06/06/24 11:00:00 PM,26.683,0.0,,,
2389,06/07/24 12:00:00 AM,26.879,0.0,,,
2390,06/07/24 01:00:00 AM,26.781,0.0,,,
2391,06/07/24 02:00:00 AM,26.683,0.0,,,
2392,06/07/24 03:00:00 AM,26.585,0.0,,,
2393,06/07/24 04:00:00 AM,26.390,0.0,,,
2394,06/07/24 05:00:00 AM,26.292,0.0,,,
2395,06/07/24 06:00:00 AM,26.097,0.0,,,
2396,06/07/24 07:00:00 AM,26.000,1.0,,,
2397,06/07/24 08:00:00 AM,25.902,5.0,,,
2398,06/07/24 09:00:00 AM,25.902,8.0,,,
2399,06/07/24 10:00:00 AM,26.000,12.0,,,
2400,06/07/24 11:00:00 AM,26.097,17.0,,,
2401,06/07/24 12:00:00 PM,26.195,21.0,,,
2402,06/07/24 01:00:00 PM,26.195,25.0,,,
2403,06/07/24 02:00:00 PM,26.292,28.0,,,
2404,06/07/24 03:00:00 PM,26.292,32.0,,,
2405,06/07/24 04:00:00 PM,26.292,27.0,,,
2406,06/07/24 05:00:00 PM,26.390,23.0,,,
2407,06/07/24 06:00:00 PM,26.390,16.0,,,
2408,06/07/24 07:00:00 PM,26.292,4.0,,,
2409,06/07/24 08:00:00 PM,26.292,0.0,,,
2410,06/07/24 09:00:00 PM,26.292,0.0,,,
2411,06/07/24 10:00:00 PM,26.292,0.0,,,
2412,06/07/24 11:00:00 PM,26.292,0.0,,,
2413,06/08/24 12:00:00 AM,26.292,0.0,,,
2414,06/08/24 01:00:00 AM,26.292,0.0,,,
2415,06/08/24 02:00:00 AM,26.292,0.0,,,
2416,06/08/24 03:00:00 AM,26.292,0.0,,,
2417,06/08/24 04:00:00 AM,26.292,0.0,,,
2418,06/08/24 05:00:00 AM,26.195,0.0,,,
2419,06/08/24 06:00:00 AM,26.195,0.0,,,
2420,06/08/24 07:00:00 AM,26.292,0.0,,,
2421,06/08/24 08:00:00 AM,26.292,4.0,,,
2422,06/08/24 09:00:00 AM,26.292,7.0,,,
2423,06/08/24 10:00:00 AM,26.390,6.0,,,
2424,06/08/24 11:00:00 AM,26.390,11.0,,,
2425,06/08/24 12:00:00 PM,26.488,19.0,,,
2426,06/08/24 01:00:00 PM,26.488,13.0,,,
2427,06/08/24 02:00:00 PM,26.390,6.0,,,
2428,06/08/24 03:00:00 PM,26.488,6.0,,,
2429,06/08/24 04:00:00 PM,26.683,9.0,,,
2430,06/08/24 05:00:00 PM,26.488,3.0,,,
2431,06/08/24 06:00:00 PM,26.488,4.0,,,
2432,06/08/24 07:00:00 PM,26.585,4.0,,,
2433,06/08/24 08:00:00 PM,26.585,0.0,,,
2434,06/08/24 09:00:00 PM,26.585,0.0,,,
2435,06/08/24 10:00:00 PM,26.585,0.0,,,
2436,06/08/24 11:00:00 PM,26.585,0.0,,,
2437,06/09/24 12:00:00 AM,26.488,0.0,,,
2438,06/09/24 01:00:00 AM,26.488,0.0,,,
2439,06/09/24 02:00:00 AM,26.585,0.0,,,
2440,06/09/24 03:00:00 AM,26.585,0.0,,,
2441,06/09/24 04:00:00 AM,26.488,0.0,,,
2442,06/09/24 05:00:00 AM,26.585,0.0,,,
2443,06/09/24 06:00:00 AM,26.585,0.0,,,
2444,06/09/24 07:00:00 AM,26.683,0.0,,,
2445,06/09/24 08:00:00 AM,26.585,0.0,,,
2446,06/09/24 09:00:00 AM,26.488,2.0,,,
2447,06/09/24 10:00:00 AM,26.292,1.0,,,
2448,06/09/24 11:00:00 AM,26.488,8.0,,,
2449,06/09/24 12:00:00 PM,26.390,19.0,,,
2450,06/09/24 01:00:00 PM,26.488,21.0,,,
2451,06/09/24 02:00:00 PM,26.585,25.0,,,
2452,06/09/24 03:00:00 PM,26.683,26.0,,,
2453,06/09/24 04:00:00 PM,26.683,23.0,,,
2454,06/09/24 05:00:00 PM,26.683,21.0,,,
2455,06/09/24 06:00:00 PM,26.683,13.0,,,
2456,06/09/24 07:00:00 PM,26.683,5.0,,,
2457,06/09/24 08:00:00 PM,26.683,0.0,,,
2458,06/09/24 09:00:00 PM,26.585,0.0,,,
2459,06/09/24 10:00:00 PM,26.585,0.0,,,
2460,06/09/24 11:00:00 PM,26.585,0.0,,,
2461,06/10/24 12:00:00 AM,26.585,0.0,,,
2462,06/10/24 01:00:00 AM,26.585,0.0,,,
2463,06/10/24 02:00:00 AM,26.585,0.0,,,
2464,06/10/24 03:00:00 AM,26.585,0.0,,,
2465,06/10/24 04:00:00 AM,26.683,0.0,,,
2466,06/10/24 05:00:00 AM,26.488,0.0,,,
2467,06/10/24 06:00:00 AM,26.390,0.0,,,
2468,06/10/24 07:00:00 AM,26.292,0.0,,,
2469,06/10/24 08:00:00 AM,26.195,4.0,,,
2470,06/10/24 09:00:00 AM,26.195,7.0,,,
2471,06/10/24 10:00:00 AM,26.292,11.0,,,
2472,06/10/24 11:00:00 AM,26.488,16.0,,,
2473,06/10/24 12:00:00 PM,26.488,23.0,,,
2474,06/10/24 01:00:00 PM,26.488,28.0,,,
2475,06/10/24 02:00:00 PM,26.585,29.0,,,
2476,06/10/24 03:00:00 PM,26.585,32.0,,,
2477,06/10/24 04:00:00 PM,26.585,12.0,,,
2478,06/10/24 05:00:00 PM,26.488,3.0,,,
2479,06/10/24 06:00:00 PM,26.683,3.0,,,
2480,06/10/24 07:00:00 PM,26.585,1.0,,,
2481,06/10/24 08:00:00 PM,26.585,0.0,,,
2482,06/10/24 09:00:00 PM,26.585,0.0,,,
2483,06/10/24 10:00:00 PM,26.585,0.0,,,
2484,06/10/24 11:00:00 PM,26.585,0.0,,,
2485,06/11/24 12:00:00 AM,26.585,0.0,,,
2486,06/11/24 01:00:00 AM,26.585,0.0,,,
2487,06/11/24 02:00:00 AM,26.488,0.0,,,
2488,06/11/24 03:00:00 AM,26.488,0.0,,,
2489,06/11/24 04:00:00 AM,26.488,0.0,,,
2490,06/11/24 05:00:00 AM,26.488,0.0,,,
2491,06/11/24 06:00:00 AM,26.390,0.0,,,
2492,06/11/24 07:00:00 AM,26.292,0.0,,,
2493,06/11/24 08:00:00 AM,26.195,3.0,,,
2494,06/11/24 09:00:00 AM,26.097,6.0,,,
2495,06/11/24 10:00:00 AM,26.292,10.0,,,
2496,06/11/24 11:00:00 AM,26.390,16.0,,,
2497,06/11/24 12:00:00 PM,26.488,22.0,,,
2498,06/11/24 01:00:00 PM,26.488,21.0,,,
2499,06/11/24 02:00:00 PM,26.488,28.0,,,
2500,06/11/24 03:00:00 PM,26.585,25.0,,,
2501,06/11/24 04:00:00 PM,26.585,24.0,,,
2502,06/11/24 05:00:00 PM,26.488,20.0,,,
2503,06/11/24 06:00:00 PM,26.585,8.0,,,
2504,06/11/24 07:00:00 PM,26.585,3.0,,,
2505,06/11/24 08:00:00 PM,26.488,0.0,,,
2506,06/11/24 09:00:00 PM,26.585,0.0,,,
2507,06/11/24 10:00:00 PM,26.488,0.0,,,
2508,06/11/24 11:00:00 PM,26.488,0.0,,,
2509,06/12/24 12:00:00 AM,26.488,0.0,,,
2510,06/12/24 01:00:00 AM,26.488,0.0,,,
2511,06/12/24 02:00:00 AM,26.488,0.0,,,
2512,06/12/24 03:00:00 AM,26.488,0.0,,,
2513,06/12/24 04:00:00 AM,26.488,0.0,,,
2514,06/12/24 05:00:00 AM,26.488,0.0,,,
2515,06/12/24 06:00:00 AM,26.488,0.0,,,
2516,06/12/24 07:00:00 AM,26.488,1.0,,,
2517,06/12/24 08:00:00 AM,26.585,3.0,,,
2518,06/12/24 09:00:00 AM,26.585,8.0,,,
2519,06/12/24 10:00:00 AM,26.781,13.0,,,
2520,06/12/24 11:00:00 AM,26.683,18.0,,,
2521,06/12/24 12:00:00 PM,26.879,21.0,,,
2522,06/12/24 01:00:00 PM,26.781,27.0,,,
2523,06/12/24 02:00:00 PM,27.075,28.0,,,
2524,06/12/24 03:00:00 PM,26.977,35.0,,,
2525,06/12/24 04:00:00 PM,27.075,31.0,,,
2526,06/12/24 05:00:00 PM,27.075,25.0,,,
2527,06/12/24 06:00:00 PM,27.075,16.0,,,
2528,06/12/24 07:00:00 PM,27.075,6.0,,,
2529,06/12/24 08:00:00 PM,27.075,0.0,,,
2530,06/12/24 09:00:00 PM,27.075,0.0,,,
2531,06/12/24 10:00:00 PM,27.075,0.0,,,
2532,06/12/24 11:00:00 PM,26.977,0.0,,,
2533,06/13/24 12:00:00 AM,27.075,0.0,,,
2534,06/13/24 01:00:00 AM,26.977,0.0,,,
2535,06/13/24 02:00:00 AM,27.075,0.0,,,
2536,06/13/24 03:00:00 AM,27.075,0.0,,,
2537,06/13/24 04:00:00 AM,27.075,0.0,,,
2538,06/13/24 05:00:00 AM,27.075,0.0,,,
2539,06/13/24 06:00:00 AM,26.977,0.0,,,
2540,06/13/24 07:00:00 AM,27.075,1.0,,,
2541,06/13/24 08:00:00 AM,27.173,4.0,,,
2542,06/13/24 09:00:00 AM,27.173,8.0,,,
2543,06/13/24 10:00:00 AM,27.075,13.0,,,
2544,06/13/24 11:00:00 AM,27.468,18.0,,,
2545,06/13/24 12:00:00 PM,27.468,24.0,,,
2546,06/13/24 01:00:00 PM,27.272,25.0,,,
2547,06/13/24 02:00:00 PM,27.665,30.0,,,
2548,06/13/24 03:00:00 PM,27.665,29.0,,,
2549,06/13/24 04:00:00 PM,27.764,25.0,,,
2550,06/13/24 05:00:00 PM,27.567,14.0,,,
2551,06/13/24 06:00:00 PM,27.567,8.0,,,
